DEBUG | Tue Jul 28 23:29:23 IST 2020 : Adding file for copy: C:\Users\user\Desktop\src\set-2\set-2\1.bmp
DEBUG | Tue Jul 28 23:32:19 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:20 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:20 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:21 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:21 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:22 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:22 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:23 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:31:53 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:31:54 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:31:54 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:31:55 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:31:55 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:31:56 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:31:56 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:31:57 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:31:57 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:31:58 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:31:58 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:31:59 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:31:59 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:00 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:00 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:01 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:01 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:02 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:02 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:03 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:03 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:04 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:04 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:05 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:05 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:06 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:06 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:07 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:07 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:08 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:08 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:09 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:09 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:10 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:10 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:11 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:11 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:12 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:12 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:13 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:13 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:14 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:14 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:15 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:15 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:16 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:16 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:17 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:17 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:18 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:18 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:19 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:19 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:20 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:20 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:21 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:21 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:22 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:22 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:23 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:23 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:24 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:24 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:25 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:25 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:26 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:26 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:27 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:27 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:28 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:28 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:29 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:29 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:30 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:30 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:31 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:31 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:32 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:32 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:33 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:33 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:34 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:34 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:35 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:35 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:36 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:36 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:37 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:37 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:38 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:38 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:39 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:39 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:40 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:40 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:41 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:41 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:42 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:42 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:43 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:43 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:44 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:44 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:45 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:45 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:46 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:46 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:47 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:47 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:48 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:48 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:49 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:49 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:50 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:50 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:51 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:51 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:52 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:52 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:53 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:23 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:24 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:24 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:25 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:25 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:26 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:26 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:27 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:27 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:28 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:28 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:29 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:29 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:30 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:30 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:31 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:31 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:32 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:32 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:33 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:33 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:34 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:34 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:35 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:35 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:36 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:36 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:37 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:37 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:38 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:38 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:39 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:39 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:40 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:40 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:41 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:41 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:42 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:42 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:43 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:43 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:44 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:44 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:45 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:45 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:46 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:46 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:47 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:47 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:48 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:48 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:49 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:49 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:50 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:50 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:51 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:51 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:52 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:52 IST 2020 : Setting UI for files in bucket...
DEBUG | Tue Jul 28 23:32:53 IST 2020 : Setting UI for files in bucket...
